X,Y,ObjectId,EntityCode,EntityOfficialName,AgreementNumber,EntityType,EntityTypeName,EntityTypeGroup,EntityTypeGroupName,EntityTypeCategory,EntityTypeCategoryName,EntityCountyCode,EntityCountyName,EntityCharteringAgencyCode,EntityCharteringAgencyName,EntityGeographicLEADistrictCode,EntityGeographicLEADistrictOffi,EntityNCESCode,EntityLocaleCode,EntityLocaleName,EntityAuthorizedEducationalSett,EntityActualEducationalSettings,EntityStatus,EntityOpenDate,EntityCloseDate,EntityAuthorizedGrades,EntityActualGrades,EntityFIPSCode,EnttiyREMCid,EntityScheduleList,EntityEarlyChildhoodProgramList,ReceivesTransportationServicesF,ReceivesTransportationService_1,EntityReligiousOrientationCode,EntityReligiousOrientationName,EntityEmail,EntityPhone,EntityPhoneExt,EntityFax,EntityFaxExt,EntityLeadAdminHonorific,EntityLeadAdminFirstName,EntityLeadAdminLastName,EntityPhysicalStreet,EntityPhysicalCity,EntityPhysicalState,EntityPhysicalZip4,EntityMailingStreet,EntityMailingCity,EntityMailingState,EntityMailingZip4,EarlyMiddleCollege
-83.136093499,42.401416694,450,09318,Joy Preparatory Academy,829589318,26,PSA School,2,School,4,PSA,82,Wayne,01224,Ferris State University,82015,Detroit Public Schools Community District,260024401663,11,City: Large,"GenEd,PK,SpecEd,SchlChoice","GenEd,PK,SpecEd,SchlChoice",Open-Active,2003/09/01 00:00:00,,"KG,1,2,3,4,5,6,7,8,9,10,11,12","KG,1,2,3,4,5,6,7,8",26163,20,Full school year,,0,,,,jessica.rice@leonagroup.com,3133400023,,3133400678,,Mr.,Joshua,Pippin,15055 DEXTER AVE,DETROIT,MI,482382124,15055 DEXTER AVE,DETROIT,MI,482382124,
-83.0543475709999,42.4291309720001,451,00367,Legacy Charter Academy,827230367,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260097908133,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2010/09/07 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Trimester,,0,,,,88.LCAREY@nhaschools.com,8772236402,,6165756801,,Mr.,Letoskey,Carey,4900 E. Hildale Street,Detroit,MI,48234,4900 E. Hildale Street,Detroit,MI,48234,
-83.165986216,42.434290796,452,02301,MacDowell Preparatory Academy,827472301,26,PSA School,2,School,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,260103304769,11,City: Large,"GenEd, PK, SpecEd","GenEd, PK, SpecEd",Open-Active,2012/08/17 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Semester,,0,,,,svankampen@macdowellprep.com,3134948141,,3134948142,,Ms.,Lindsie,Boykin,4201 WEST OUTER DR,DETROIT,MI,482211457,4201 WEST OUTER DR,DETROIT,MI,482211457,
-83.2628876269999,42.4369207340001,453,01309,Madison-Carver Academy,827421309,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260100808372,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2012/07/01 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Full school year,,0,,,,scott.cairo@cornerstonecharters.org,3134864626,,0,,Mrs.,Kalyani,Bhatt,19900 Mcintyre St                                           ,Detroit                                                     ,MI,48219,19900 MCINTYRE ST,DETROIT,MI,482191263,
-83.1713592519999,42.414561878,454,07425,"Martin Luther King, Jr. Education Center Academy",829107425,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260013100781,11,City: Large,"Alt, GenEd, SpecEd","Alt, GenEd, SpecEd",Open-Active,1995/10/01 00:00:00,,"KG,KG-Part,1,2,3,4,5,6,7,8","KG,KG-Part,1,2,3,4,5,6,7,8",26163,20,Full school year,,0,,,,cprice6360@aol.com,3133414944,,3133417014,,Dr.,Constance,Price,16827 APPOLINE ST,DETROIT,MI,482354205,16827 APPOLINE ST,DETROIT,MI,482354205,
-82.947437893,42.4137134760001,455,09705,Marvin L. Winans Academy - Elementary,829249705,26,PSA School,2,School,4,PSA,82,Wayne,04884,Saginaw Valley State University,82015,Detroit Public Schools Community District,260016901951,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2006/09/07 00:00:00,,"KG-Part,1,2,3,4,5","KG-Part,1,2,3,4,5",26163,20,,,0,,,,tingram@winans.spfs.k12.mi.us,3136404610,,3136404611,,Ms.,Tomi,Ingram,9740 MCKINNEY ST,DETROIT,MI,482242503,9740 MCKINNEY ST,DETROIT,MI,482242503,
-82.947437893,42.4137134760001,456,03104,Marvin L. Winans Academy Middle School,829243104,26,PSA School,2,School,4,PSA,82,Wayne,04884,Saginaw Valley State University,82015,Detroit Public Schools Community District,260016908798,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2016/07/01 00:00:00,,"6,7,8","6,7,8",26163,20,,,0,,,,rhayward@sinans.spfs.k12.mi.us,3136404610,,0,,Mr.,Randy,Hayward,9740 McKinney,Detroit,MI,482242503,9740 McKinney,Detroit,MI,48224,
-82.990970757,42.444247708,457,04222,Trix Academy,827514222,26,PSA School,2,School,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,260101004846,11,City: Large,"GenEd, PK, SpecEd","GenEd, PK, SpecEd",Open-Active,2012/07/01 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,,,0,,,,d.coleman@mecc-academies.org,3134261020,,0,,Ms.,Detra,Coleman,20045 JOANN ST,DETROIT,MI,482051136,20045 JOANN ST,DETROIT,MI,482051136,
-83.153776797,42.2694843260001,458,02329,New Paradigm College Prep,827132329,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260107508633,11,City: Large,"GenEd,PK,SpecEd","GenEd,PK,SpecEd",Open-Active,2014/07/01 00:00:00,,"KG,1,2,3,4,5,6,7,8,9,10,11,12","KG,1,2,3,4,5",26163,20,,GSRP,0,,,,tcollins@detroitedisonpsa.org,3138521500,,0,,Mrs.,Kimberly,Bland,2450 S Beatrice St                                          ,Detroit                                                     ,MI,482171631,2450 S BEATRICE ST,DETROIT,MI,482171631,
-83.117510061,42.3987836900001,459,05675,New Paradigm Glazer Academy,827355675,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260099804881,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2011/09/06 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,,,0,,,,RBland@detroitedisonpsa.org,3138331100,,0,,Mr.,Ralph,Bland,2001 LA BELLE ST,DETROIT,MI,482382941,2001 LABELLE ST,DETROIT,MI,48238,
-83.075406688,42.3912549,460,03725,New Paradigm Loving Academy,827353725,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260099804837,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2011/09/06 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5",26163,20,,,0,,,,RBland@detroitedisonpsa.org,3138331100,,0,,Mrs.,Kimberly,Bland,1000 LYNN ST,DETROIT,MI,482111081,1000 LYNN ST,DETROIT,MI,482111081,
-83.041055778,42.390654474,461,09314,Oakland International Academy - Elementary,639129314,26,PSA School,2,School,4,PSA,82,Wayne,04884,Saginaw Valley State University,82015,Detroit Public Schools Community District,260021701660,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2003/09/15 00:00:00,,"2,3,4","2,3,4",26163,17,Full school year,TIPre,0,,,,mahasti.shahidi@emanschools.net,3139230790,,3139230927,,Mrs.,Mahasti,Mafee,4001 MILLER ST,DETROIT,MI,482111554,4001 MILLER ST,DETROIT,MI,482111554,
-83.039827992,42.3908326810001,462,08743,Oakland International Academy - K-1,639128743,26,PSA School,2,School,4,PSA,82,Wayne,04884,Saginaw Valley State University,82015,Detroit Public Schools Community District,260021701166,11,City: Large,"GenEd,PK,SpecEd","GenEd,PK,SpecEd",Open-Active,1999/09/01 00:00:00,,"KG,1","KG,1",26163,17,,,0,,,,kristine.davidson@emanschools.net,3133470249,,3133470250,,Mrs.,Mahasti,Mafee,6111 MILLER ST,DETROIT,MI,482111552,6111 MILLER ST,DETROIT,MI,482111552,
-83.042669571,42.389816954,463,09830,Oakland International Academy - Middle,639129830,26,PSA School,2,School,4,PSA,82,Wayne,04884,Saginaw Valley State University,82015,Detroit Public Schools Community District,260021707766,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2007/09/24 00:00:00,,"5,6,7,8","5,6,7,8",26163,17,Full school year,,0,,,,ahmed@emaninc.com,3139251000,,3139251133,,Mr.,Larry,Cowger,8228 CONANT ST,DETROIT,MI,482111407,8228 CONANT ST,DETROIT,MI,482111407,
-83.260224418,42.416171601,464,08723,Old Redford Academy - Elementary,829568723,26,PSA School,2,School,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,260024201212,11,City: Large,"GenEd, PK, SpecEd","GenEd, PK, SpecEd",Open-Active,1999/09/01 00:00:00,,"KG,1,2,3,4","KG,1,2,3,4",26163,20,Full school year,"CCare,GSRP",0,,,,tdixon@oldredford.com,3135327510,,2487992784,,Mrs.,Tomeka,Dixon,17195 REDFORD ST,DETROIT,MI,482193259,17195 REDFORD ST,DETROIT,MI,482193259,
-83.217486611,42.4184282790001,465,09481,Old Redford Academy - High,829569481,26,PSA School,2,School,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,260024201699,11,City: Large,"Alt, GenEd, SpecEd","Alt, GenEd, SpecEd",Open-Active,2004/09/01 00:00:00,,"9,10,11,12","9,10,11,12",26163,20,Full school year,,0,,,,cdavis@oldredford.com,3135433080,,3135433129,,Dr.,Shaun,Black,8001 WEST OUTER DR,DETROIT,MI,482353293,8001 WEST OUTER DR,DETROIT,MI,482353293,
-83.259805823,42.41531286,466,03434,Old Redford Academy - Middle School,829563434,26,PSA School,2,School,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,,,,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2018/07/01 00:00:00,,"5,6,7,8","5,6,7,8",26163,20,,,0,,,,dpitt@oldredford.com,3136533888,,0,,Mr.,Damon,Pitt,17226 REDFORD ST,DETROIT,MI,482193260,17226 REDFORD ST,DETROIT,MI,482193260,
-82.971045606,42.3667055280001,467,02396,Pathways Academy,827372396,26,PSA School,2,School,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,260107608613,11,City: Large,"GenEd,Alt,SpecEd,PCE","GenEd,Alt,SpecEd,PCE",Open-Active,2014/07/01 00:00:00,,"7,8,9,10,11,12","7,8,9,10,11,12",26163,20,,,0,,,,mshawver@pathwaysdetroit.com,3132093803,,3122641042,,Ms.,Michelle,Shawver,11340 E Jefferson Ave                                       ,Detroit                                                     ,MI,482143331,11340 E JEFFERSON AVE,DETROIT,MI,482143331,
-83.2058492799999,42.4394166220001,468,03377,Pembroke Academy,827653377,26,PSA School,2,School,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,,,,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2018/07/02 00:00:00,,"KG,1,2,3,4,5","KG,1,2,3,4,5",26163,20,,,0,,,,110.sglenn@nhaschools.com,3139339727,,0,,Ms.,Stephanie ,Glenn,19940 MANSFIELD ST,DETROIT,MI,482352332,19940 MANSFIELD ST,DETROIT,MI,482352332,
-83.0475147509999,42.360128086,469,08255,Plymouth Educational Center,829048255,26,PSA School,2,School,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,260012500775,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,1995/09/05 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Full school year,,0,,,,official@plymouthed.org,3138313280,,3138315766,,Mr.,Ronald,Newton,1460 EAST FOREST AVE,DETROIT,MI,482071000,1460 EAST FOREST AVE,DETROIT,MI,482071000,
-82.9576128589999,42.4361115840001,470,00762,Regent Park Scholars Charter Academy,827270762,26,PSA School,2,School,4,PSA,82,Wayne,05218,Lake Superior State University,82015,Detroit Public Schools Community District,260098508272,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2011/09/06 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Quarter,,0,,,,90.cbyse@heritageacademies.com,3133711300,,0,,Ms.,Crystal,Byse,15865 East Seven Mile Road,Detroit,MI,48205,15865 East Seven Mile Road,Detroit,MI,48205,
-83.209749307,42.4224643690001,471,02701,Rutherford Winans Academy,827482701,26,PSA School,2,School,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,260101201297,11,City: Large,"GenEd, PK, SpecEd","GenEd, PK, SpecEd",Open-Active,2001/09/01 00:00:00,,"KG,1,2,3,4,5","KG,1,2,3,4,5",26163,20,Full school year,,0,,,,kabbott@rutherfordwinans.org,3138520709,,3138520702,,Principal,Karen,Abbott,16411 CURTIS ST,DETROIT,MI,482353202,16411 CURTIS ST,DETROIT,MI,482353202,
-83.109450775,42.33461415,472,01851,Southwest Detroit Community School,827551851,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260104908554,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2013/07/01 00:00:00,,"KG,1,2,3,4,5,6,7,8,9,10,11,12","KG,1,2,3,4,5,6,7,8",26163,20,Quarter,,0,,,,frank.donner@swdcs.org,3137824422,,3137824469,,Miss,Jill,Geden,4001 29th St                                                ,Detroit                                                     ,MI,482102601,4001 29th St                                                ,Detroit                                                     ,MI,482102601,
-83.033144885,42.361074559,473,02073,The James and Grace Lee Boggs School,827062073,26,PSA School,2,School,4,PSA,82,Wayne,01047,Eastern Michigan University,82015,Detroit Public Schools Community District,260105108518,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2013/07/01 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,,,0,,,,amanda.boggsschool@gmail.com,3139232301,,0,,Ms.,Julia,Putnam,4141 Mitchell St                                            ,Detroit                                                     ,MI,482071620,4141 MITCHELL ST,DETROIT,MI,482071620,
-82.9858323079999,42.3806607860001,474,08572,Timbuktu Academy,829338572,26,PSA School,2,School,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,260017801047,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,1997/09/08 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,,,0,,,,edgersonc@gmail.com,3138236000,,3138239748,,Ms.,Cha-Rhonda,Edgerson,10800 EAST CANFIELD ST,DETROIT,MI,482141601,10800 EAST CANFIELD ST,DETROIT,MI,482141601,
-83.1456029349999,42.328137192,475,08671,Universal Academy,829508671,26,PSA School,2,School,4,PSA,82,Wayne,05318,Oakland University,82015,Detroit Public Schools Community District,260023701207,11,City: Large,"Alt, BSAS, GenEd, SpecEd","Alt, BSAS, GenEd, SpecEd",Open-Active,1998/11/03 00:00:00,,"KG,1,2,3,4,5,6,7,8,9,10,11,12","KG,1,2,3,4,5,6,7,8,9,10,11,12",26163,20,"Full school year, Summer Term",GSRP,0,,,,uanjum@universalpsa.org,3135815006,,3135815514,,Mrs.,Nawal,Hamadeh,4833 Ogden,DETROIT,MI,482102011,4833 Ogden,DETROIT,MI,48210,
-83.073202621,42.3654957030001,476,09908,University Preparatory Academy (PSAD) - Elementary,827029908,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260095607836,11,City: Large,"Alt, GenEd, SpecEd","Alt, GenEd, SpecEd",Open-Active,2008/09/02 00:00:00,,"KG-Part,1,2,3,4,5","KG-Part,1,2,3,4,5",26163,20,Semester,,0,,,,kimberly.llorens@uprepschools.com,3133090552,,3133090555,,Ms.,Kimberly,Llorens,435 AMSTERDAM ST,DETROIT,MI,482023407,435 AMSTERDAM ST,DETROIT,MI,482023407,
-83.077094404,42.3616743750001,477,09887,University Preparatory Academy (PSAD) - Elementary,827029887,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260095607905,11,City: Large,"Alt, GenEd, SpecEd","Alt, GenEd, SpecEd",Open-Active,2008/07/01 00:00:00,,"KG-Part,1,2,3,4,5","KG-Part,1,2,3,4,5",26163,20,Semester,,0,,,,tamara.johnson@uprepschools.com,3138749800,,3138749822,,Ms.,Tamara,Johnson,957 HOLDEN ST,DETROIT,MI,482023443,957 HOLDEN ST,DETROIT,MI,482023443,
-83.073614691,42.3626039100001,478,09889,University Preparatory Academy (PSAD) - High School,827029889,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260095607842,11,City: Large,"Alt, GenEd, SpecEd","Alt, GenEd, SpecEd",Open-Active,2008/07/01 00:00:00,,"9,10,11,12","9,10,11,12",26163,20,Semester,,0,,,,Derrick.kellam@uprepschools.com,3138744340,,3138744470,,Mr.,Derrick ,Kellam,600 ANTOINETTE ST,DETROIT,MI,482023457,600 ANTOINETTE ST,DETROIT,MI,482023457,
-83.0580590169999,42.3624240830001,479,09888,University Preparatory Academy (PSAD) - Middle,827029888,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260095607940,11,City: Large,"Alt, GenEd, SpecEd","Alt, GenEd, SpecEd",Open-Active,2008/07/01 00:00:00,,"6,7,8","6,7,8",26163,20,Semester,,0,,,,aisha.scott@uprepschools.com,3138310010,,3138314197,,Ms.,Aisha,Scott,5310 SAINT ANTOINE ST,DETROIT,MI,482024131,5310 SAINT ANTOINE ST,DETROIT,MI,482024131,
-83.030997817,42.3482808300001,480,01567,University Preparatory Science and Math - Elementary,827011567,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260095208401,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2013/08/19 00:00:00,,"KG,1,2,3,4,5","KG,1,2,3,4,5",26163,20,,,0,,,,kimberly.phillips@uprepschools.com,3137824400,,0,,Ms.,Kimberly,Phillips,2251 Antietam Ave                                           ,Detroit                                                     ,MI,482073879,2251 ANTIETAM AVE,DETROIT,MI,482073879,
-83.020579496,42.336875514,481,00506,University Preparatory Science and Math (PSAD) High School,827010506,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260095208134,11,City: Large,"Alt, GenEd, SpecEd","Alt, GenEd, SpecEd",Open-Active,2010/09/07 00:00:00,,"9,10,11,12","9,10,11,12",26163,20,,,0,,,,zetia.hogan@uprepschools.com,3133939166,,3133939165,,Ms.,Zetia,Hogan,2664 Franklin Street,Detroit,MI,48207,2664 Franklin Street,Detroit,MI,48207,
-83.062174934,42.359062189,482,09907,University Preparatory Science and Math (PSAD) Middle School,827019907,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260095207946,11,City: Large,"Alt, GenEd, SpecEd","Alt, GenEd, SpecEd",Open-Active,2008/09/02 00:00:00,,"6,7,8","6,7,8",26163,20,Semester,,0,,,,mischa.bashir@uprepschools.com,3138328400,,3138334816,,Ms.,Mischa,Bishar,5100 JOHN R ST,DETROIT,MI,48202,5100 JOHN R ST,DETROIT,MI,48202,
-83.1914654239999,42.4226285840001,483,00378,University Yes Academy,827240378,26,PSA School,2,School,4,PSA,82,Wayne,07838,Bay Mills Community College,82015,Detroit Public Schools Community District,260097108194,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2010/09/07 00:00:00,,"KG,1,2,3,4,5,6,7,8,9,10,11,12","KG,1,2,3,4,5,6,7,8,9,10,11,12",26163,20,,,0,,,,rhines@npfeschools.org,3132702556,,0,,Mrs.,Kimberly,Bland,14717 Curtis Street,Detroit,MI,48235,14717 Curtis Street,Detroit,MI,48235,
-83.120391425,42.3326489510001,484,08631,Voyageur Academy,829408631,26,PSA School,2,School,4,PSA,82,Wayne,01224,Ferris State University,82015,Detroit Public Schools Community District,260022701197,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,1998/08/19 00:00:00,,"KG,KG-Part,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Semester,,0,,,,vergil@therominegroup.com,3133614180,,3133614770,,Mr.,Steve,Paddock,4321 Military St                                            ,Detroit                                                     ,MI,482102451,4321 MILITARY ST,DETROIT,MI,482102451,
-83.119666711,42.3328962940001,485,09154,Voyageur College Prep,829409154,26,PSA School,2,School,4,PSA,82,Wayne,01224,Ferris State University,82015,Detroit Public Schools Community District,260022701485,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2002/09/01 00:00:00,,"9,10,11,12","9,10,11,12",26163,20,Semester,,0,,,,vergil@therominegroup.com,3133614180,,3133614770,,Mr.,Steve ,Paddock,4366 Military St                                            ,Detroit                                                     ,MI,482102452,4366 MILITARY ST,DETROIT,MI,482102452,
-83.2307007049999,42.3469188930001,486,08934,Warrendale Charter Academy,829708934,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260027101446,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2001/09/01 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Quarter,,0,,,,41.vglass@nhaschools.com,3132404200,,3132404203,,Mr.,Vondra,Glass,19400 SAWYER ST,DETROIT,MI,482283330,19400 SAWYER ST,DETROIT,MI,482283330,
-83.1775772729999,42.41432344,487,00133,Lincoln-King Academy,827190133,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260095808009,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2009/09/09 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Full school year,,0,,,,phillip.price@cornerstonecharters.org,3138921860,,0,,Mrs.,Kalyani,Bhatt,13436 GROVE ST,DETROIT,MI,482354222,13436 GROVE ST,DETROIT,MI,482354222,
-83.230768832,42.364275352,488,01241,W-A-Y Academy - Chicago Site,827461241,26,PSA School,2,School,4,PSA,82,Wayne,05218,Lake Superior State University,82015,Detroit Public Schools Community District,260102308423,11,City: Large,"GenEd,Alt,SpecEd,PCE","GenEd,Alt,SpecEd,PCE",Open-Active,2013/07/01 00:00:00,,"7,8,9,10,11,12","7,8,9,10,11,12",26163,20,,,0,,,,info@wayprogram.net,3134449398,,0,,Mrs.,Jennifer,Hernandez,19321 W Chicago St                                          ,Detroit                                                     ,MI,482281739,19321 W CHICAGO ST,DETROIT,MI,482281739,
-83.13262079,42.3089761850001,489,01390,W-A-Y Academy - Vernor Site,827461390,26,PSA School,2,School,4,PSA,82,Wayne,05218,Lake Superior State University,82015,Detroit Public Schools Community District,260102308403,11,City: Large,"GenEd,Alt,SpecEd,PCE","GenEd,Alt,SpecEd,PCE",Open-Active,2012/07/01 00:00:00,,"7,8,9,10,11,12","7,8,9,10,11,12",26163,20,,,0,,,,info@wayprogram.net,3134448082,,0,,Mrs.,Jennifer,Hernandez,8701 West Vernor Highway,Detroit,MI,482091434,8701 West Vernor Highway,Detroit,MI,48209,
-83.0425205179999,42.3330162770001,490,02302,WAY Michigan,827102302,26,PSA School,2,School,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,260107408589,11,City: Large,"GenEd,Alt,SpecEd,FTVirtual,PCE","GenEd,Alt,SpecEd,FTVirtual,PCE",Open-Active,2014/07/01 00:00:00,,"6,7,8,9,10,11,12","6,7,8,9,10,11,12",26163,20,,,0,,,,info@wayprogram.net,7344942106,,0,,Mrs.,Jennifer,Hernandez,407 E Fort St                                               ,Detroit                                                     ,MI,482262940,407 E FORT ST,DETROIT,MI,482262940,
-83.270049805,42.43911044,491,08641,Weston Preparatory Academy,829438641,26,PSA School,2,School,4,PSA,82,Wayne,05318,Oakland University,82015,Detroit Public Schools Community District,260023001200,11,City: Large,"Alt, GenEd, SpecEd","GenEd,SpecEd",Open-Active,1998/09/01 00:00:00,,"KG-Part,1,2,3,4,5,6,7,8","KG-Part,1,2,3,4,5,6,7,8",26163,20,,,0,,,,WPAcompliance@charterschoolpartners.com,3133876038,,3133876180,,Ms.,Yvonne,McClean,22930 CHIPPEWA ST,DETROIT,MI,482191161,22930 CHIPPEWA ST,DETROIT,MI,482191161,
-83.1078165,42.432786541,492,01493,Greenfield Union Elementary-Middle School,820151493,18,LEA School,2,School,3,LEA,82,Wayne,,,0,,260110304722,11,City: Large,"GenEd, PK, SpecEd","GenEd, PK, SpecEd",Open-Active,1900/01/01 00:00:00,,"KG-Part,1,2,3,4,5,6,7,8","KG-Part,1,2,3,4,5,6,7,8",26163,20,,,0,,,,murleen.coakley@detroitk12.org,3138662999,,3138662633,,Principal,Murleen,Coakley,420 WEST 7 MILE RD,Detroit,MI,482031920,420 WEST 7 MILE RD,Detroit,MI,482031920,
-83.124986537,42.3142709790001,493,01574,Harms Elementary School,820151574,18,LEA School,2,School,3,LEA,82,Wayne,,,0,,260110304732,11,City: Large,"GenEd, PK, SpecEd","GenEd, PK, SpecEd",Open-Active,1900/01/01 00:00:00,,"KG-Part,1,2,3,4,5","KG-Part,1,2,3,4,5",26163,20,,,0,,,,mauro.cruz@detroitk12.org,3138493492,,3138494690,,Principal,Mauro,Cruz,2400 CENTRAL ST,DETROIT,MI,482091191,2400 CENTRAL ST,DETROIT,MI,482091191,
-83.2051923079999,42.3645005550001,494,00004,Henderson Academy,820150004,18,LEA School,2,School,3,LEA,82,Wayne,,,0,,260110308041,11,City: Large,"GenEd, PK, SpecEd","GenEd, PK, SpecEd",Open-Active,2009/07/01 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Full school year,,0,,,,michael.barclay@detroitk12.org,3138520512,,3138520523,,Mr.,Michael,Barclay,16101 WEST CHICAGO ST,DETROIT,MI,482282101,16101 WEST CHICAGO ST,DETROIT,MI,482282101,
-83.2373217809999,42.4394629080001,495,01634,Henry Ford High School,820151634,18,LEA School,2,School,3,LEA,82,Wayne,,,82015,Detroit Public Schools Community District,260110304734,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,1900/01/01 00:00:00,,"9,10,11,12","9,10,11,12",26163,20,,,0,,,,michael.mokdad@detroitk12.org,3134947567,,3134947565,,Principal,Michael,Mokdad,20000 Evergreen Road,Detroit,MI,482192000,20000 Evergreen Road,Detroit,MI,482192075,
-82.983154503,42.3688302350001,496,01803,Hutchinson Elementary-Middle School,820151803,18,LEA School,2,School,3,LEA,82,Wayne,,,0,,260110304744,11,City: Large,"GenEd, PK, SpecEd","GenEd, PK, SpecEd",Open-Active,1900/01/01 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Full school year,,0,,,,sharon.williams03@detroitk12.org,3138664169,,3138664193,,Principal,Sharon,Williams,2600 Garland,Detroit,MI,482144037,2600 Garland,Detroit,MI,482144037,
